,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
82,A UN report   highlights the latest violations committed by the Zionist forces against the Palestinians      ,"تقرير أممي 🇺🇳 يسلط الضوء على أحدث الانتهاكات التي ترتكبها القوات الصهيونية ضد #الفلسطينيين 🇵🇸 
🔗https://t.co/qxES9tpacc https://t.co/50Y7WsNuXe",2022-12-29 14:55:14+00:00,APS_Algerie,8,3,946.0,['الفلسطينيين'],Neutral
83,Industry: a national strategy for the development of the textile industry in Algeria    ,"#صناعة: استراتيجية وطنية لتطوير صناعة #المنسوجات بالجزائر
🔗https://t.co/66tns2MYum https://t.co/rl4rT9O64t",2022-12-29 14:52:55+00:00,APS_Algerie,15,0,903.0,"['صناعة', 'المنسوجات']",Neutral
84,Timimoun: Distributing equipment for the benefit of the civil protection units in the new states in the south    ,"#تيميمون: توزيع عتاد لفائدة وحدات #الحماية_المدنية بالولايات الجديدة بالجنوب 
🔗https://t.co/RzWC49tvu0 https://t.co/xy0NTEFhAu",2022-12-29 14:50:41+00:00,APS_Algerie,18,0,1161.0,"['تيميمون', 'الحماية_المدنية']",Neutral
85,Timimon: Providing new administrative facilities reflects the state's will to improve public service    ,"#تيميمون: توفير مرافق إدارية جديدة يعكس إرادة الدولة في تحسين #الخدمة_العمومية 
🔗https://t.co/xMJGvrOYSy https://t.co/amGhUGUwp3",2022-12-29 14:48:29+00:00,APS_Algerie,33,1,1836.0,"['تيميمون', 'الخدمة_العمومية']",Neutral
86,Higher _ Education: Mr. Badari initiates a series of meetings with Algerian scientific competencies abroad    ,"#تعليم_عالي: السيد #بداري  يباشر سلسلة من اللقاءات مع الكفاءات العلمية الجزائرية بالخارج 
🔗https://t.co/mDSxyrFbcw https://t.co/84ohPJnnjE",2022-12-29 14:46:42+00:00,APS_Algerie,14,4,1013.0,"['تعليم_عالي', 'بداري']",Neutral
87,The Minister of Justice supervises the installation of the members of the National Committee for International Humanitarian Law    ,"وزير #العدل يشرف على تنصيب أعضاء اللجنة الوطنية للقانون الدولي الإنساني
🔗https://t.co/RF6GkvicRn https://t.co/XlM6BMFnZ9",2022-12-29 14:44:47+00:00,APS_Algerie,10,1,859.0,['العدل'],Neutral
88,Initiating the process of digitizing the management of grain stores    ,"الشروع في عملية #رقمنة تسيير مخازن #الحبوب
🔗https://t.co/dfFhEyvOgT https://t.co/a0zd1gOv5x",2022-12-29 14:41:45+00:00,APS_Algerie,27,1,2503.0,"['رقمنة', 'الحبوب']",Neutral
89,Higher _ Education: Towards the creation of four higher schools during the next university entrance    ,"#تعليم_عالي: نحو استحداث أربعة مدارس عليا خلال الدخول الجامعي المقبل
🔗https://t.co/yr9YguQxeX https://t.co/Ax7mN5KaOD",2022-12-29 13:46:50+00:00,APS_Algerie,16,1,1481.0,['تعليم_عالي'],Neutral
90,The National Museum of the Mujahid: Inauguration of a pavilion for the late President Houari Boumediene    ,"#المتحف_الوطني_للمجاهد: تدشين جناح خاص بالرئيس الراحل #هواري_بومدين
🔗https://t.co/6xmLTAC3Wq https://t.co/u6ZKW1V0HC",2022-12-29 13:44:03+00:00,APS_Algerie,16,0,1024.0,"['المتحف_الوطني_للمجاهد', 'هواري_بومدين']",Neutral
91,"Updating the legal and legislative framework related to the statistical system is a ""first priority""    ","تحيين الإطار القانوني والتشريعي المتعلق بالمنظومة الإحصائية يشكل ""أولى الأولويات""
🔗https://t.co/H2pPcLBiMA https://t.co/DVzs1E4oG8",2022-12-29 13:42:13+00:00,APS_Algerie,4,2,1068.0,,Neutral
92,UNAF: Algeria will organize two competitions in 2023   ,"#UNAF: l'#Algérie organisera deux compétitions en 2023 
🔗https://t.co/CjDp8WSLsa https://t.co/FnaMr03CPP",2022-12-29 12:13:39+00:00,APS_Algerie,12,1,1311.0,"['UNAF', 'Algérie']",Neutral
93,Timimoun: More than 40 associations participate in the fifteenth edition of the Ahleel Festival    ,"#تيميمون: أزيد من 40 جمعية تشارك في الطبعة الخامسة عشر لمهرجان #أهليل
🔗https://t.co/nCpib6XCxA https://t.co/PEHCiHssYr",2022-12-29 12:08:01+00:00,APS_Algerie,15,1,1246.0,"['تيميمون', 'أهليل']",Neutral
94,TourismeSud: a regularization visa instead of the ordinary visa for foreigners   ,"#TourismeSud: un #visa de régularisation au lieu du #visa ordinaire pour les #étrangers 
🔗https://t.co/jnI9paHFSp https://t.co/LkMsqGy3Oc",2022-12-29 09:52:23+00:00,APS_Algerie,36,6,2924.0,"['TourismeSud', 'visa', 'visa', 'étrangers']",Neutral
95,Boughali meets with Ambassadors of member countries of the Union of Councils of OIC Member Countries   ,"#Boughali rencontre les ambassadeurs des pays membres de l'Union des conseils des pays membres de l'#OCI 
🔗https://t.co/ANrEfeo8Zz https://t.co/gMqfTsCM18",2022-12-29 09:50:34+00:00,APS_Algerie,11,2,1369.0,"['Boughali', 'OCI']",Neutral
96,Algeria hosts in January the 17th session of the conference of the Parliamentary Union of the member countries of the OIC   ,"L'#Algérie abrite en janvier la 17e session de la conférence de l'Union parlementaire des pays membres de l'#OCI 
🔗https://t.co/8nfJK626wd https://t.co/KaM9mAaaaE",2022-12-28 20:09:09+00:00,APS_Algerie,13,1,1866.0,"['Algérie', 'OCI']",Neutral
97,"The Ahaggar region has played a ""pivotal role"" in preserving the country's territorial integrity   ","La région de l'#Ahaggar a joué un ""rôle pivot"" dans la préservation de l'intégrité territoriale du pays 
🔗https://t.co/C2fQoppjq8 https://t.co/PeKfED0nK5",2022-12-28 20:07:24+00:00,APS_Algerie,28,2,1676.0,['Ahaggar'],Neutral
98,"Shan2022  : Special training workshops for the benefit of the volunteer stadium staff ""starting next week""    ","#شان2022 ⚽️: ورشات تكوينية خاصة لفائدة أعوان #الملاعب المتطوعين ""بدءا من الأسبوع المقبل""
📎https://t.co/BzjAxdzhoU https://t.co/0fEa1saeCQ",2022-12-28 19:29:00+00:00,APS_Algerie,17,3,1347.0,"['شان2022', 'الملاعب']",Neutral
99,Emphasizing the need to be media_professional in order to achieve public_service    ,"التأكيد على ضرورة التحلي بـ #المهنية_الإعلامية تحقيقا لــ #الخدمة_العمومية
📎https://t.co/DL3df9m6gM https://t.co/FAk78Sobom",2022-12-28 19:07:41+00:00,APS_Algerie,12,1,1269.0,"['المهنية_الإعلامية', 'الخدمة_العمومية']",Neutral
100,Mr. Boghali meets a number of ambassadors of the member states of the Union of Councils of Countries of the Organization of Islamic Cooperation    ,"السيد #بوغالي يلتقي عددا من سفراء الدول الأعضاء في اتحاد مجالس دول #منظمة_التعاون_الإسلامي
📎https://t.co/mgBz2Uane5 https://t.co/dEoI7HFO76",2022-12-28 19:02:51+00:00,APS_Algerie,11,2,1205.0,"['بوغالي', 'منظمة_التعاون_الإسلامي']",Neutral
101,"Periodic review of electoral lists: 305,940 new registered voters and 729,452 canceled voters   ","Révision périodique des #listes_électorales : 305.940 nouveaux électeurs inscrits et 729.452 électeurs radiés 
📎https://t.co/3f6OdVBY3L https://t.co/hubIGlxpSM",2022-12-28 19:01:40+00:00,APS_Algerie,11,2,1659.0,['listes_électorales'],Neutral
102,Meeting_of_the_government: examination of a draft decree on the teaching of road_safety_rules in schools_   ,"#Réunion_du_gouvernement : examen d'un projet de décret sur l'#enseignement des règles de la #sécurité_routière dans les #établissements_scolaires
📎https://t.co/JRHn358eQj https://t.co/LWwndgSwXE",2022-12-28 18:57:33+00:00,APS_Algerie,14,2,1397.0,"['Réunion_du_gouvernement', 'enseignement', 'sécurité_routière', 'établissements_scolaires']",Neutral
103,Government_meeting: Studying a draft executive decree that determines how to teach the rules of road_security in school_institutions    ,"#اجتماع_الحكومة : دراسة مشروع مرسوم تنفيذي يحدد كيفيات تعليم قواعد #أمن_الطرقات بـ #المؤسسات_المدرسية 
📎https://t.co/t66Ry3EMgK https://t.co/UelhC32nbm",2022-12-28 18:55:30+00:00,APS_Algerie,18,1,1256.0,"['اجتماع_الحكومة', 'أمن_الطرقات', 'المؤسسات_المدرسية']",Neutral
104,"  Honorable Mention: 305,940 new registered voters and 729,452 are written off as part of the periodic review of the electoral_lists ",▶️#شرفي: 305940 ناخب مسجل جديد و 729452 مشطوب ضمن المراجعة الدورية لـ #القوائم_الانتخابية https://t.co/MMNmTqQHhl,2022-12-28 18:55:11+00:00,APS_Algerie,6,2,1138.0,"['شرفي', 'القوائم_الانتخابية']",Neutral
105,"Periodic review of the electoral lists: 305,940 new registered voters and 729,452 who were deleted    ","المراجعة الدورية لــ #القوائم_الانتخابية : 305940 #ناخب مسجل جديد و 729452 مشطوب 
📎https://t.co/1vmP7dIk4t https://t.co/UDHYrmFrre",2022-12-28 18:51:07+00:00,APS_Algerie,8,2,1131.0,"['القوائم_الانتخابية', 'ناخب']",Neutral
106,   Umm Al-Bawaqi: More than 140 athletes participated in the National Boxing Festival   Class  Schools ,▶️ #أم_البواقي : مشاركة أزيد من 140 رياضيا في المهرجان الوطني لــ #الملاكمة 🥊صنف #المدارس https://t.co/Nwf64CS9iW,2022-12-28 18:49:31+00:00,APS_Algerie,9,1,1027.0,"['أم_البواقي', 'الملاكمة', 'المدارس']",Neutral
107,R union_du_Gouvernement: new training courses in the field of desalination_de_leau de mer will be created   ,"#Réunion_du_Gouvernement : de nouveaux parcours de formation dans le domaine du #dessalement_de_leau de mer seront créés
📎https://t.co/ep7CU4pawK https://t.co/UrjMDM2N3H",2022-12-28 18:45:33+00:00,APS_Algerie,15,1,1328.0,"['Réunion_du_Gouvernement', 'dessalement_de_leau']",Neutral
108,Constantine   CHAN2022: steward training workshops   ,"#Constantine ⚽️ #CHAN2022: des ateliers de formation de stadiers 
📎https://t.co/73D6mXnDl3 https://t.co/dO0DwxND8y",2022-12-28 18:44:17+00:00,APS_Algerie,11,2,1219.0,"['Constantine', 'CHAN2022']",Neutral
109,Groupe_Saidal: Aoun orders the rehabilitation of the Gu _de_Constantine complex   ,"#Groupe_Saidal : #Aoun ordonne la réhabilitation du complexe de #Gué_de_Constantine 
📎https://t.co/FssIOLntAH https://t.co/bbhBKyAIie",2022-12-28 18:43:01+00:00,APS_Algerie,12,1,1347.0,"['Groupe_Saidal', 'Aoun', 'Gué_de_Constantine']",Neutral
110,Saidal Complex: Mr. Aoun orders the acceleration of the modernization and rehabilitation of the Constantine Bridge factory    ,"#مجمع_صيدال : السيد #عون يأمر بتسريع تحديث وإعادة تأهيل مصنع #جسر_قسنطينة 
📎https://t.co/MUCC7EIh4H https://t.co/zzhQ7BeFi1",2022-12-28 18:41:46+00:00,APS_Algerie,11,2,1065.0,"['مجمع_صيدال', 'عون', 'جسر_قسنطينة']",Neutral
111,Inclusion of new formations in the field of seawater_desalination in university_institutions and vocational_training_centers    ,"إدراج تكوينات جديدة في مجال #تحلية_مياه_البحر بـ #المؤسسات_الجامعية و #مراكز_التكوين_المهني
📎https://t.co/T3TBUAzugq https://t.co/A2SwHR9pDP",2022-12-28 18:26:25+00:00,APS_Algerie,20,2,1336.0,"['تحلية_مياه_البحر', 'المؤسسات_الجامعية', 'مراكز_التكوين_المهني']",Neutral
112,"Algeria will host the 17th session of the Conference of the Union of Councils of the Organization of Islamic Cooperation, next January.    ","#الجزائر تحتضن الدورة الـــ 17 لمؤتمر اتحاد مجالس دول منظمة #التعاون_الإسلامي في يناير المقبل 
📎https://t.co/JyNhmJw6IM https://t.co/lDxQR2izQ9",2022-12-28 18:24:51+00:00,APS_Algerie,13,1,1225.0,"['الجزائر', 'التعاون_الإسلامي']",Neutral
113,Meeting_of_the_Government: several sectors on the agenda   ,"#Réunion_du_Gouvernement : plusieurs secteurs à l'ordre du jour 
📎https://t.co/6PiEEd258l https://t.co/WnrhET0Zdg",2022-12-28 18:18:36+00:00,APS_Algerie,5,1,957.0,['Réunion_du_Gouvernement'],Neutral
114,  Operational report of the People's National Army (from December 21 to December 27) ,▶️الحصيلة العملياتية لـ #الجيش_الوطني_الشعبي (من 21 إلى 27 ديسمبر) https://t.co/7xebG6GCgC,2022-12-28 18:16:35+00:00,APS_Algerie,15,3,1245.0,['الجيش_الوطني_الشعبي'],Neutral
115,Enabling foreign_tourists wishing to visit the south of Algeria to obtain a settlement visa instead of the regular visa arrangements.    ,"تمكين #السياح_الأجانب الراغبين في زيارة جنوب #الجزائر من #تأشيرة تسوية بدل ترتيبات #التأشيرة العادية 
📎https://t.co/dqyx8uEZgx https://t.co/Ad1iR82i4m",2022-12-28 18:14:22+00:00,APS_Algerie,37,1,2044.0,"['السياح_الأجانب', 'الجزائر', 'تأشيرة', 'التأشيرة']",Neutral
116,"The transport, higher education, vocational training, youth and sports sectors are at the core of the government meeting.    ","قطاعات #النقل و #التعليم_العالي و #التكوين_المهني و #الشباب_والرياضة في صلب #اجتماع_الحكومة
📎https://t.co/U2181yxG86 https://t.co/OzOCbxOLMD",2022-12-28 18:12:47+00:00,APS_Algerie,10,2,950.0,"['النقل', 'التعليم_العالي', 'التكوين_المهني', 'الشباب_والرياضة', 'اجتماع_الحكومة']",Neutral
117,"Foot   CHAN2022: ticket sales will start on January 1, at 200 DA each   ","#Foot ⚽️ #CHAN2022 : la vente des tickets débutera le 1er janvier, à 200 DA l'unité 
📎https://t.co/sJ2YXDvkk2 https://t.co/U56CNgjS8F",2022-12-28 17:39:25+00:00,APS_Algerie,9,1,1295.0,"['Foot', 'CHAN2022']",Neutral
118,2022: Shifting from managing the  housing crisis  to managing the demand for housing    ,"2022: التحول من تسيير ""أزمة #السكن"" إلى تسيير الطلب على #السكن 
📎https://t.co/oEO8lE7pkL https://t.co/RgGDicMvPz",2022-12-28 17:36:04+00:00,APS_Algerie,13,1,997.0,"['السكن', 'السكن']",Neutral
119,Logement2022: from crisis management to demand management   ,"#Logement2022 : de la gestion de la crise à la gestion de la demande 
📎https://t.co/ch2rguYA5v https://t.co/W5tYQUpKPR",2022-12-28 17:32:50+00:00,APS_Algerie,9,0,1098.0,['Logement2022'],Neutral
120,Registre _ de _ commerce: opening of counters on Friday and Saturday for the regularization of operators' situations   ,"#Registre_de_commerce : ouverture des guichets les vendredi et samedi pour la #régularisation des situations des opérateurs 
📎https://t.co/OJci5pG2lt https://t.co/ko768R9J2t",2022-12-28 17:22:04+00:00,APS_Algerie,9,3,1232.0,"['Registre_de_commerce', 'régularisation']",Neutral
121,The Basic Law of Public Service: Determining how the employee can benefit from a vacation to establish an institution    ,"القانون الأساسي لــ #الوظيفة_العمومية : تحديد كيفيات استفادة #الموظف من عطلة لإنشاء #مؤسسة
📎https://t.co/hCY9hOnVfd https://t.co/cw030FVx3B",2022-12-28 17:18:34+00:00,APS_Algerie,42,4,3792.0,"['الوظيفة_العمومية', 'الموظف', 'مؤسسة']",Neutral
122,"2022, a year marked by the classification of Rai   in the UNESCO list    ","2022, عام تميز بتصنيف #الراي 🇩🇿 في قائمة #اليونسكو 
📎https://t.co/bwoHvaP7fE https://t.co/JoD7muwg8F",2022-12-28 17:17:10+00:00,APS_Algerie,11,2,940.0,"['الراي', 'اليونسكو']",Neutral
