,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
83,Attaf takes office at the head of the MAE and the National_Community_abroad   ,"#Attaf prend ses fonctions à la tête du #MAE et de la #Communauté_nationale_àlétranger 
🔗https://t.co/5898j8UQos https://t.co/RVSjcp13SH",2023-03-18 17:14:24+00:00,APS_Algerie,17,5,1162.0,"['Attaf', 'MAE', 'Communauté_nationale_àlétranger']",Neutral
84,The President_of_the_Republic reiterates his determination to build a strong Algeria     ,"Le #Président_de_la_République réitère sa détermination à édifier une #Algérie 🇩🇿 forte 
🔗https://t.co/UrOcZtCC19 https://t.co/YU4l5Nvg7g",2023-03-18 17:12:40+00:00,APS_Algerie,7,0,978.0,"['Président_de_la_République', 'Algérie']",Positive
85,  Tebessa: Opening Rahma_markets in anticipation of the holy month ,▶️ #تبسة : فتح #أسواق_الرحمة تحسبا للشهر الفضيل https://t.co/XIkm0IwabI,2023-03-18 17:10:57+00:00,APS_Algerie,13,1,1004.0,"['تبسة', 'أسواق_الرحمة']",Neutral
86,Manajem: The need to anticipate the expected rise in the prices of mineral materials    ,"#مناجم : ضرورة استباق الارتفاع المنتظر في أسعار #المواد_المعدنية 
🔗https://t.co/PTecEGdSvy https://t.co/duU9uOVdnu",2023-03-18 17:09:42+00:00,APS_Algerie,11,1,803.0,"['مناجم', 'المواد_المعدنية']",Neutral
87,A Sahrawi committee welcomes the decision of the UN Committee against Torture   regarding the Sahrawi prisoners      ,"لجنة صحراوية ترحب بقرار #اللجنة_الأممية_لمناهضة_التعذيب 🇺🇳 حول #الأسرى_الصحراويين 🇪🇭 
🔗https://t.co/j1PyYNoUx2 https://t.co/4GpISDeEWF",2023-03-18 16:53:25+00:00,APS_Algerie,22,2,1147.0,"['اللجنة_الأممية_لمناهضة_التعذيب', 'الأسرى_الصحراويين']",Neutral
88,   Djelfa: Distribution of  wheelchairs and medical equipment for the benefit of  retirees with  special needs ,▶️ #الجلفة: توزيع #كراسي_متحركة ومعدات طبية لفائدة #متقاعدين من #ذوي_الاحتياجات_الخاصة https://t.co/vKEUp7KN44,2023-03-18 16:49:34+00:00,APS_Algerie,36,6,1110.0,"['الجلفة', 'كراسي_متحركة', 'متقاعدين', 'ذوي_الاحتياجات_الخاصة']",Neutral
89,Al-Tayeb Zaytouni assumes his duties at the head of the Ministry of Trade and Export Promotion    ,"#الطيب_زيتوني يتسلم مهامه على رأس وزارة #التجارة_وترقية_الصادرات 
🔗https://t.co/MJuvkcSCTy https://t.co/iu54jiLDlt",2023-03-18 16:40:20+00:00,APS_Algerie,11,0,926.0,"['الطيب_زيتوني', 'التجارة_وترقية_الصادرات']",Neutral
90,  The most important thing that came in the message of President_Tebboune on the occasion of the 61st anniversary of Victory_Day ,▶️ أهم ما جاء في رسالة #الرئيس_تبون بمناسبة الذكرى الـ 61 لـ #عيد_النصر https://t.co/SQWgJgz2d9,2023-03-18 16:32:53+00:00,APS_Algerie,20,0,1115.0,"['الرئيس_تبون', 'عيد_النصر']",Positive
91,"The gains of the liberation_revolution cement the national_memory, fortifying it from lurking enemies    ","مكاسب #الثورة_التحريرية اسمنت لـ #الذاكرة_الوطنية تحصنها من الأعداء المتربصين
🔗https://t.co/rQYv6kY77l https://t.co/qnvZmhVB3S",2023-03-18 16:30:53+00:00,APS_Algerie,10,0,969.0,"['الثورة_التحريرية', 'الذاكرة_الوطنية']",Neutral
92,  Bourj_Bo Arreridj: Distribution of approximately 800 housing_units in various formats within the framework of celebrating the anniversary of Victory_Day ,▶️ #برج_بوعريريج : توزيع قرابة 800 #وحدة_سكنية بمختلف الصيغ في إطار الاحتفال بذكرى #عيد_النصر https://t.co/ZkFFHYDBqy,2023-03-18 16:02:15+00:00,APS_Algerie,25,3,1256.0,"['برج_بوعريريج', 'وحدة_سكنية', 'عيد_النصر']",Neutral
93,The CONASADH welcomes the decision of the CAT   in favor of a prisoner_Sahrawi     ,"La #CONASADH salue la décision du #CAT 🇺🇳en faveur d'un #prisonnier_sahraoui 🇪🇭  
🔗https://t.co/fZ95WbS5qm https://t.co/yTurlGWdVN",2023-03-18 15:42:42+00:00,APS_Algerie,9,1,887.0,"['CONASADH', 'CAT', 'prisonnier_sahraoui']",Positive
94,Boxing   Women's _ World _ Championship 2023 | Day Three: Iman_Khalif qualified for the final price round    ,"#ملاكمة 🥊#بطولة_العالم2023سيدات | اليوم الثالث: تأهل #إيمان_خليف للدور ثمن النهائي
🔗https://t.co/kxQXySK3em https://t.co/pdGBoJTK8G",2023-03-18 15:39:16+00:00,APS_Algerie,8,1,799.0,"['ملاكمة', 'بطولة_العالم2023سيدات', 'إيمان_خليف']",Neutral
95,Ahmed Badani assumes his duties at the head of the Ministry of Marine Fishing and Fishing Products    ,"#أحمد_بداني يتسلم مهامه على رأس وزارة #الصيد_البحري و #المنتجات_الصيدية 
🔗https://t.co/ui9btli9L1 https://t.co/nenjWDadYG",2023-03-18 15:35:38+00:00,APS_Algerie,10,1,793.0,"['أحمد_بداني', 'الصيد_البحري', 'المنتجات_الصيدية']",Neutral
96,61st anniversary of VictoryDay: message from the President_of_the_Republic   ,"61e anniversaire de la Fête de la #Victoire : message du #Président_de_la_République
🔗https://t.co/i3Bkixlb5e https://t.co/ocCMuop1dw",2023-03-18 15:28:52+00:00,APS_Algerie,43,7,1468.0,"['Victoire', 'Président_de_la_République']",Neutral
97,Youssef_Shorfa takes over his duties at the head of the Ministry of Transport    ,"#يوسف_شرفة يتسلم مهامه على رأس وزارة #النقل 
🔗https://t.co/g9LQyQd6Be https://t.co/rD6ChVnnGi",2023-03-18 15:27:41+00:00,APS_Algerie,9,1,751.0,"['يوسف_شرفة', 'النقل']",Neutral
98,The President of the Republic renews his determination to build a strong Algeria      ,"#رئيس_الجمهورية يجدد عزمه على بناء #جزائر 🇩🇿 قوية 
🔗https://t.co/KSRAXPm8oM https://t.co/pCtVNtVFyX",2023-03-18 15:24:28+00:00,APS_Algerie,26,4,1131.0,"['رئيس_الجمهورية', 'جزائر']",Positive
99,  World_Recycling_Day: Recycling centers succeed in raising the challenge of exporting recovered paper and plastic   ,"▶️ #اليوم_العالمي_للتدوير : مراكز لــ #رسكلة_النفايات تنجح في رفع تحدي تصدير #الورق و #البلاستيك المسترجع
🔗https://t.co/pNRiq22Xe8",2023-03-18 15:15:16+00:00,APS_Algerie,8,0,926.0,"['اليوم_العالمي_للتدوير', 'رسكلة_النفايات', 'الورق', 'البلاستيك']",Positive
100,"Victory Day: 19mars62, a memorable day that started a new era   ","Fête de la #Victoire : #19mars62, journée mémorable qui a amorcé une nouvelle ère 
🔗https://t.co/hftqja3gSd https://t.co/pWShdsj4bn",2023-03-18 15:12:44+00:00,APS_Algerie,60,8,3271.0,"['Victoire', '19mars62']",Positive
101,Ministry of Youth and Sports: Abderrahmane_Hammad takes office   ,"Ministère de la #Jeunesse et des #Sports : #Abderrahmane_Hammad prend ses fonctions 
🔗https://t.co/0oBedBG1NB https://t.co/j1TIpvwEJb",2023-03-18 15:10:49+00:00,APS_Algerie,10,1,787.0,"['Jeunesse', 'Sports', 'Abderrahmane_Hammad']",Neutral
102,Tourism and Handicraft: Mokhtar_Didouche takes office at the head of the ministry   ,"#Tourisme et #Artisanat : #Mokhtar_Didouche prend ses fonctions à la tête du ministère 
🔗https://t.co/bpd6Bgf2MF https://t.co/Wa1qfF8rtg",2023-03-18 15:09:14+00:00,APS_Algerie,5,0,795.0,"['Tourisme', 'Artisanat', 'Mokhtar_Didouche']",Neutral
103,Ministry of Industry and Pharmaceutical_Production: Ali_Aoun takes office   ,"Ministère de l'#Industrie et de la #Production_pharmaceutique : #Ali_Aoun prend ses fonctions
🔗https://t.co/dvXSUxkac7 https://t.co/i0QUZrEIfN",2023-03-18 15:08:15+00:00,APS_Algerie,16,0,1168.0,"['Industrie', 'Production_pharmaceutique', 'Ali_Aoun']",Neutral
104,Abdulrahman_Hamad takes over his duties at the head of the Ministry of Youth_and_Sports    ,"#عبدالرحمان_حماد يتسلم مهامه على رأس وزارة #الشباب_والرياضة 
🔗https://t.co/riRXWiLWEv https://t.co/uO0p2NEfSR",2023-03-18 15:01:51+00:00,APS_Algerie,11,1,766.0,"['عبدالرحمان_حماد', 'الشباب_والرياضة']",Neutral
105,The 61st anniversary of Victory_Eid: March 19 is a historic day that testifies to the beginning of a new era    ,"الذكرى الــ 61 لـ #عيد_النصر : #19مارس يوم تاريخي شاهد على بداية عهد جديد 
🔗https://t.co/V0wc5qjEVp https://t.co/bgPvJutaB9",2023-03-18 14:43:11+00:00,APS_Algerie,29,5,1253.0,"['عيد_النصر', '19مارس']",Positive
106,  Movie   Martyr_of_the_Nation .. Children consolidate the sacrifices of martyrs with their simple capabilities ,▶️ فيلم 📽️ #شهيد_الوطن .. أطفال يرسخون تضحيات #الشهداء بإمكانياتهم البسيطة https://t.co/NoJNbYnuhd,2023-03-18 14:40:30+00:00,APS_Algerie,37,6,1470.0,"['شهيد_الوطن', 'الشهداء']",Neutral
107,Mukhtar Didouche assumes his duties at the head of the Ministry of Tourism and Traditional Industry    ,"#مختار_ديدوش يتسلم مهامه على رأس وزارة #السياحة_والصناعة_التقليدية 
🔗https://t.co/5Hh0L1PYFz https://t.co/d6uWUkspNb",2023-03-18 14:37:07+00:00,APS_Algerie,9,0,1139.0,"['مختار_ديدوش', 'السياحة_والصناعة_التقليدية']",Neutral
108,Ataf assumes his duties at the head of the Ministry of Foreign Affairs and the National Community Abroad    ,"#عطاف يتسلم مهامه على رأس وزارة #الشؤون_الخارجية_والجالية_الوطنيةبالخارج 
🔗https://t.co/P1jOtIcQga https://t.co/4WTsqbrtTX",2023-03-18 14:02:51+00:00,APS_Algerie,33,2,1600.0,"['عطاف', 'الشؤون_الخارجية_والجالية_الوطنيةبالخارج']",Neutral
109,Message from the President of the Republic on the occasion of the 61st anniversary of Victory Day    ,"رسالة #رئيس_الجمهورية بمناسبة الذكرى ال61 ل #عيد_النصر 
🔗https://t.co/1VCZ8YHrfx https://t.co/LafgqJ60My",2023-03-18 13:50:06+00:00,APS_Algerie,13,1,1054.0,"['رئيس_الجمهورية', 'عيد_النصر']",Neutral
110,"Mr. Fay al_Bentaleb takes office as Minister of Labour, Employment and Social_Security   ","M. #Fayçal_Bentaleb prend ses fonctions de ministre du #Travail, de l'#Emploi et de la #Sécurité_sociale 
🔗https://t.co/6cVzGBARZo https://t.co/KHeGhI8sMp",2023-03-18 13:38:22+00:00,APS_Algerie,10,2,1085.0,"['Fayçal_Bentaleb', 'Travail', 'Emploi', 'Sécurité_sociale']",Neutral
111,The conclusion of the works of the Arab Forum for Sustainable_Development for the year 2023    ,"اختتام أشغال المنتدى العربي ل  #التنمية_المستدامة لعام 2023 
🔗https://t.co/HImmBGrBow https://t.co/RM7504ma3V",2023-03-18 13:29:26+00:00,APS_Algerie,6,1,824.0,['التنمية_المستدامة'],Neutral
112,"Schoolyear: The results of the first semester in the three phases showed an ""improvement"" compared to previous years    ","#السنة_الدراسية: نتائج الفصل الأول في الأطوار الثلاث أظهرت ""تحسنا"" مقارنة بالسنوات الماضية 
🔗https://t.co/EzczVb8eb4 https://t.co/VfsgMg20D5",2023-03-18 13:26:53+00:00,APS_Algerie,11,1,822.0,['السنة_الدراسية'],Positive
113,Ms. Meriem Benmouloud takes office at the head of the Ministry of Digitization and Statistics   ,"Mme Meriem Benmouloud prend ses fonctions à la tête du ministère de la Numérisation et des Statistiques

https://t.co/uaMuRKX6AI https://t.co/90YWTBX74J",2023-03-18 12:47:30+00:00,APS_Algerie,14,2,1431.0,,Neutral
114,"Mr. Faisal bin Talib assumes his duties at the head of the Ministry of Labor, Employment and Social Security   ","السيد فيصل بن طالب يتسلم مهامه على رأس وزارة #العمل والتشغيل و #الضمان_الاجتماعي

https://t.co/7RDty2wfna https://t.co/TnaylCsBwQ",2023-03-18 12:44:12+00:00,APS_Algerie,20,1,2075.0,"['العمل', 'الضمان_الاجتماعي']",Neutral
115,Mr. Ali Aoun assumes his duties at the head of the Ministry of Industry and Pharmaceutical Production   ,"السيد علي #عون يتسلم مهامه على رأس وزارة #الصناعة والإنتاج الصيدلاني

https://t.co/ZmZ3tUG1zt https://t.co/MEdKINn6O6",2023-03-18 12:42:40+00:00,APS_Algerie,21,1,1186.0,"['عون', 'الصناعة']",Neutral
116,Mrs. Meriem Ben Mouloud takes over her duties at the head of the Ministry of Digitization and Statistics   ,"السيدة مريم بن مولود تتسلم مهامها على رأس وزارة الرقمنة والاحصائيات

https://t.co/pRKEMNKyLd https://t.co/qaPdZvg4lo",2023-03-18 12:41:24+00:00,APS_Algerie,45,1,1868.0,,Neutral
117,BMS: rains sometimes in the form of stormy showers will affect several wilayas on Saturday   ,"#BMS : des pluies parfois sous forme d’averses orageuses affecteront samedi plusieurs wilayas

https://t.co/vI4w0aNwp2 https://t.co/VJ4wV7LoJU",2023-03-18 10:08:24+00:00,APS_Algerie,9,1,1047.0,['BMS'],Neutral
118,Africa_Cup of Nations 2023: Algeria   - Niger  : several new faces in the list of Belmadi     ,"#كأس_إفريقيا_للأمم 2023 : #الجزائر 🇩🇿 - #النيجر 🇳🇪 : عدة وجوه جديدة في قائمة #بلماضي

🔗https://t.co/iHJP3li9ud https://t.co/dIWgQamxGG",2023-03-17 19:18:54+00:00,APS_Algerie,37,2,2463.0,"['كأس_إفريقيا_للأمم', 'الجزائر', 'النيجر', 'بلماضي']",Neutral
119,CAN2023 Algeria   Niger  : several new additions to the Belmadi list    ,"#CAN2023 #Algérie 🇩🇿 #Niger 🇳🇪 : plusieurs nouveautés dans la liste de #Belmadi

🔗https://t.co/cCM19LJuXq https://t.co/jMOafiAzeL",2023-03-17 18:02:16+00:00,APS_Algerie,31,1,1813.0,"['CAN2023', 'Algérie', 'Niger', 'Belmadi']",Neutral
120,World Championships   (ladies): Algerian   Hadjila Khelif in the 8th finals    ,"Championnats du monde 🥊 (dames): l'Algérienne 🇩🇿  Hadjila Khelif aux 8es de finale

🔗https://t.co/0ffc35X2lm https://t.co/Gf4q2n5HR5",2023-03-17 16:01:25+00:00,APS_Algerie,45,3,1798.0,,Neutral
121,World Boxing Championship   (Women): Algerian boxing   Hajila Khalif qualifies for the second round     ,"بطولة العالم لـ #الملاكمة 🥊 (سيدات): الملاكمة الجزائرية 🇩🇿 حجيلة خليف تتأهل للدور الثاني

🔗https://t.co/HTfvVmwX2B https://t.co/PnqSGlMW6o",2023-03-17 13:12:52+00:00,APS_Algerie,39,3,1839.0,['الملاكمة'],Neutral
122,Western Sahara  : Appointment of Fakhr Al-Ahsan from Bangladesh   as new commander of MINURSO forces     ,"الصحراء الغربية 🇪🇭: تعيين فخر الاحسن من #بنغلاديش 🇧🇩 قائدا جديدا لقوات #مينورسو

🔗https://t.co/pCKekHQkTX https://t.co/FnrRlpUVA1",2023-03-17 13:10:49+00:00,APS_Algerie,49,2,3743.0,"['بنغلاديش', 'مينورسو']",Neutral
123,Fakhrul Ahsan of Bangladesh   appointed Force Commander of MINURSO    ,"Fakhrul Ahsan du #Bangladesh 🇧🇩 nommé commandant de la Force de la #MINURSO

🔗https://t.co/WK4ZD755uU https://t.co/0S15iHQZN4",2023-03-17 13:06:54+00:00,APS_Algerie,42,5,2613.0,"['Bangladesh', 'MINURSO']",Neutral
124,The Minister of the Interior announces measures for the fight against the trafficking of hard drugs   ,"Le ministre de l'#Intérieur annonce des mesures pour la lutte contre le trafic de #drogues dures 
🔗https://t.co/a2gkyLQxHZ https://t.co/k0LuCQGJY6",2023-03-17 11:29:55+00:00,APS_Algerie,47,2,2363.0,"['Intérieur', 'drogues']",Neutral
125,Aoun   reviews the state of bilateral cooperation with the Ambassador of the United States   in Algeria   ,"#Aoun 🇩🇿 examine l'état de la coopération bilatérale avec l'ambassadrice des #Etats_Unis 🇺🇲en #Algérie 
🔗https://t.co/FPJazllKzz https://t.co/tdO42V1CGK",2023-03-17 10:20:54+00:00,APS_Algerie,82,8,3429.0,"['Aoun', 'Etats_Unis', 'Algérie']",Neutral
